Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	root_freqs[1]	root_freqs[2]	rtfq1	tree_length
7704	-55.18454	-98.43545	43.25092	0.0102548	0.0134422	0.000203659	0.0157232	0.0390224	0.000210787	0.0200682	0.00307635	0.00302496	0.00949724	0.00275194	0.00581626	0.00359146	0.0359711	0.0199918	0.0103391	0.000783002	0.022488	0.00877548	0.00744734	0.0028522	0.0348164	0.00294023	0.0357046	0.0167725	0.119914	0.0114281	0.0635599	0.0114189	0.0199229	0.0054035	0.00359393	0.0283782	0.0134576	0.00281234	0.9970832	1.002917	0.878894	0.938983	0.98055	1.01984	1.06498	1.13779	0.09334168	1.005851	0.0169374	0.0222018	0.000336374	0.0259693	0.0644514	0.000348147	0.0331458	0.00508106	0.00499619	0.0156861	0.00454525	0.00960643	0.00593185	0.0594118	0.0330195	0.0170766	0.00129325	0.0371424	0.014494	0.0123004	0.00471084	0.0575046	0.00485624	0.0589715	0.0277024	0.198056	0.0188753	0.104979	0.01886	0.0329057	0.0089247	0.00593593	0.0468709	0.0222273	0.00464501	0.495277	0.504723	0.495277	0.6054545
7740	-53.92944	-98.13556	44.20612	0.00286299	0.0182295	0.0222992	0.00571898	0.00486641	0.000394818	0.0408431	0.0169855	0.00238175	0.0196737	0.017838	0.00155079	0.00782215	0.0228258	0.0108256	0.00185833	2.57927e-05	0.00497252	0.00547469	0.00803285	0.0112116	0.022316	0.0123804	0.0127283	0.00851619	0.0339314	0.024591	0.0311188	0.0307659	0.0390681	0.00534162	0.00294337	0.0158755	0.00200755	0.00232601	1.4734	0.5265998	0.922559	0.961452	0.987811	1.01234	1.04009	1.08394	0.05828243	0.3574045	0.00608365	0.0387363	0.0473843	0.0121524	0.0103408	0.00083896	0.0867886	0.0360929	0.00506106	0.0418052	0.0379045	0.00329531	0.0166215	0.0485031	0.0230036	0.00394882	5.48077e-05	0.0105662	0.0116333	0.0170692	0.0238238	0.04742	0.0263075	0.0270467	0.0180963	0.0721018	0.052254	0.0661252	0.0653753	0.0830169	0.0113506	0.00625446	0.0337342	0.0042659	0.0049426	0.938691	0.0613087	0.9386913	0.4706041
7776	-47.12861	-91.18514	44.05654	0.00664221	0.0272527	0.00713175	0.00941605	0.0219281	0.00568286	0.0139068	0.0164747	0.00429807	0.0197495	0.00698844	0.000498626	0.020501	0.0347833	0.00710682	0.00838824	0.0013539	0.0101576	0.00927574	0.0134912	0.005531	0.0100782	0.0226451	0.00380331	0.0210336	0.00263951	0.0105675	0.0126349	0.0191609	0.0189625	0.000998973	0.0431628	0.0104194	0.0161256	0.00247638	1.591025	0.4089747	0.548366	0.746009	0.912638	1.09572	1.34047	1.8236	0.4344286	0.257051	0.0149173	0.0612052	0.0160168	0.021147	0.0492471	0.0127628	0.0312326	0.0369995	0.00965279	0.0443544	0.0156949	0.00111984	0.0460419	0.0781178	0.0159608	0.0188387	0.00304064	0.0228124	0.0208319	0.0302991	0.0124217	0.022634	0.0508574	0.00854164	0.0472381	0.00592793	0.0237329	0.0283761	0.0430323	0.0425868	0.00224353	0.0969368	0.0234003	0.0362155	0.00556156	0.876322	0.123678	0.8763223	0.4452674
7812	-45.58031	-90.16509	44.58478	0.0101463	0.00961643	0.0165686	0.00075643	0.00296949	0.00888886	0.00433938	0.0176472	0.0145814	0.0163554	0.000227755	0.00175504	0.0246665	0.0878201	0.00379829	0.00524819	0.00290285	0.0176989	0.0040541	0.0118931	0.00339458	0.000922413	0.054666	0.00791743	0.0188164	0.0081615	0.0403538	0.0142523	0.0129421	0.0133854	0.000205301	0.00546127	0.0197832	0.0506384	0.00815767	1.649585	0.3504154	0.955161	0.977875	0.993044	1.007	1.02263	1.04694	0.03317092	0.2124264	0.0194749	0.0184579	0.031802	0.0014519	0.00569969	0.0170614	0.00832907	0.0338722	0.0279878	0.0313929	0.000437156	0.00336864	0.0473452	0.168563	0.00729049	0.0100734	0.00557177	0.0339715	0.0077815	0.0228278	0.0065156	0.00177049	0.104927	0.0151968	0.0361165	0.0156653	0.0774557	0.0273562	0.0248412	0.0256922	0.000394057	0.0104824	0.0379721	0.0971962	0.015658	0.829794	0.170206	0.8297944	0.5209921
7848	-58.3447	-100.3995	42.05482	0.00304022	0.00159696	0.00435898	0.00473895	0.000978364	0.0318906	0.00224211	0.00562817	0.00704032	0.0107269	0.00581911	0.0119132	0.0275407	0.00846036	0.00564077	0.0165672	0.0309583	0.0238627	0.0068347	0.00467469	0.00620263	0.00150525	0.0148063	0.00141364	0.000555746	0.0023399	0.0274412	0.00556025	0.00593894	0.00117196	0.000853648	0.00856266	0.00904526	0.0189007	0.00536818	0.7920216	1.207978	0.335932	0.587424	0.847066	1.18055	1.70235	2.9768	0.788758	1.525184	0.0093782	0.00492615	0.0134462	0.0146183	0.00301797	0.0983733	0.00691627	0.0173613	0.0217174	0.0330894	0.0179503	0.0367488	0.0849552	0.0260978	0.0174001	0.051105	0.0954974	0.0736096	0.021083	0.0144201	0.0191333	0.00464325	0.045673	0.00436066	0.00171431	0.00721791	0.0846482	0.0171517	0.0183199	0.00361516	0.00263325	0.0264133	0.027902	0.058303	0.0165593	0.590528	0.409472	0.5905279	0.3241797
7884	-50.08769	-94.2914	44.20372	0.00226129	0.0573193	0.00603524	0.0550684	0.0224673	4.91304e-05	0.00183134	0.0103937	0.00715963	0.0142951	0.00705355	0.00104987	0.0223292	0.0246241	0.000646516	0.0178383	0.00234536	0.00351895	0.00910003	0.0461415	0.00568909	0.0167522	0.00201735	0.00399604	0.0157372	0.0439326	0.00906319	0.0317118	0.00746425	0.014201	0.0157155	0.0159995	0.0271487	0.0167996	0.015552	1.462849	0.5371507	0.950106	0.975348	0.992243	1.00782	1.02528	1.05251	0.03700774	0.3671949	0.00408685	0.103594	0.0109076	0.0995258	0.0406054	8.87941e-05	0.0033098	0.0187847	0.0129397	0.0258358	0.012748	0.00189744	0.0403558	0.0445034	0.00116846	0.0322393	0.0042388	0.00635985	0.0164466	0.0833922	0.010282	0.0302765	0.00364599	0.0072221	0.028442	0.0793999	0.01638	0.0573131	0.0134902	0.0256656	0.0284029	0.028916	0.0490661	0.0303622	0.0281073	0.867813	0.132187	0.8678131	0.5533076
7920	-51.34154	-93.8882	42.54666	0.0260236	0.0350137	0.00392702	0.0119697	0.015244	0.0220108	0.0129985	0.000874341	0.0353419	0.0367077	0.000519189	0.000538629	0.0441734	0.0544639	7.66614e-05	0.0273038	0.00961618	0.00689767	0.0179427	0.0157692	0.0153521	0.00385353	0.0277895	0.026724	0.0220109	0.0749991	0.00333564	0.0968346	0.0422424	0.0283135	0.0479586	0.0261128	0.0222324	0.00866456	0.0144745	0.753956	1.246044	0.836381	0.91655	0.973181	1.02756	1.09105	1.19563	0.1291915	1.652675	0.0310429	0.041767	0.00468444	0.0142784	0.0181842	0.0262562	0.0155056	0.00104298	0.0421584	0.0437877	0.000619327	0.000642517	0.0526934	0.0649686	9.14475e-05	0.03257	0.0114709	0.00822806	0.0214035	0.0188106	0.0183131	0.00459679	0.0331494	0.0318784	0.0262562	0.0894646	0.003979	0.115512	0.0503899	0.0337744	0.0572086	0.0311493	0.0265205	0.0103357	0.0172663	0.978916	0.021084	0.978916	0.8383106
7956	-50.02245	-93.11786	43.09541	0.022989	0.0264885	0.00533905	0.0274021	0.0117522	0.0137832	0.0163623	0.0064554	0.0461182	0.0125979	0.0360278	0.00970514	0.0490112	0.0735445	0.00575673	0.000211548	0.085253	0.0438886	0.0206136	0.0591191	0.00451532	0.00278542	0.0577847	0.0436209	0.00201475	0.0181496	0.0184746	0.13591	0.0534796	0.0636035	0.0183089	0.0201225	0.042043	0.0293043	0.0499518	1.106282	0.8937182	0.953417	0.977004	0.992768	1.00728	1.02354	1.04886	0.03449255	0.8078576	0.0202996	0.0233897	0.00471444	0.0241964	0.0103773	0.0121707	0.0144481	0.00570019	0.0407229	0.0111241	0.031813	0.00856975	0.0432774	0.0649406	0.00508325	0.000186799	0.0752793	0.0387541	0.018202	0.0522028	0.00398708	0.00245956	0.0510245	0.0385178	0.00177905	0.0160263	0.0163133	0.12001	0.0472231	0.0561626	0.0161669	0.0177684	0.0371244	0.0258761	0.044108	0.872147	0.127853	0.8721475	1.132489
7992	-55.02721	-96.834	41.80679	0.00845168	0.0171909	0.00174575	0.0106706	0.00157545	0.00909464	0.0227606	0.0113225	0.0020803	0.0491373	0.0170744	0.00244282	0.0068978	0.0498765	0.0039379	0.00671861	0.0225582	0.0124471	0.00254428	0.00593607	0.00623362	0.0235702	0.00636446	0.0399478	0.0424532	0.00133651	0.000848693	0.00432112	0.00319344	0.00162422	0.0067062	0.00542829	0.0344273	0.00919718	0.000245199	0.6562259	1.343774	0.34162	0.592254	0.849232	1.17753	1.68847	2.92723	0.7766174	2.047731	0.0187664	0.0381715	0.00387634	0.0236935	0.0034982	0.0201941	0.0505385	0.0251409	0.00461918	0.109106	0.0379128	0.00542414	0.0153162	0.110748	0.00874388	0.0149183	0.0500893	0.027638	0.00564943	0.0131807	0.0138414	0.0523362	0.0141319	0.0887017	0.0942649	0.00296764	0.00188447	0.00959479	0.00709084	0.00360648	0.0148907	0.0120532	0.0764438	0.0204218	0.000544449	0.944412	0.0555883	0.9444117	0.450361
8028	-50.06806	-93.86938	43.80132	0.00529518	0.053705	0.03398	0.0479524	0.0217098	0.0187783	0.0243238	0.00931345	0.0068661	0.0380503	0.0123133	0.00538646	0.0299347	0.0563565	0.000327379	0.00674631	0.0230726	0.0211153	0.0105353	0.00904048	0.0504702	0.0978905	0.0108999	0.0169317	0.03084	0.0018542	0.00183546	0.0179305	0.029769	0.000320957	0.00120634	0.0150445	0.0251615	0.00657234	0.0034442	1.566648	0.4333515	0.463627	0.687369	0.889623	1.12407	1.45482	2.1569	0.5558044	0.2766106	0.00710787	0.0720898	0.0456124	0.0643679	0.0291417	0.0252066	0.0326506	0.0125017	0.00921656	0.051076	0.0165284	0.0072304	0.0401822	0.075649	0.00043945	0.00905576	0.030971	0.0283437	0.0141419	0.0121353	0.0677476	0.131401	0.0146313	0.0227279	0.0413975	0.00248895	0.00246379	0.0240687	0.0399598	0.00043083	0.0016193	0.0201946	0.033775	0.00882224	0.00462325	0.53658	0.46342	0.53658	0.7449739
8064	-52.32858	-95.13319	42.8046	0.00118306	0.00310033	0.00184492	0.00650157	0.00204904	0.00214705	0.0118294	0.000904702	0.0016859	0.00462476	9.81825e-05	0.00038288	0.0105571	0.00999259	0.00524886	0.00339743	0.00207063	0.00223407	0.00070866	1.92234e-05	0.00852492	0.000649562	0.00431253	0.0136577	0.003903	0.0117165	0.0109865	0.00227108	0.00450976	0.020925	0.00120065	0.0100742	0.000696593	0.000611302	0.00249639	1.738666	0.2613339	0.112301	0.344246	0.716987	1.39472	2.9049	8.90468	1.581046	0.1503071	0.00707928	0.018552	0.0110398	0.0389045	0.0122612	0.0128477	0.0707853	0.00541362	0.0100882	0.0276739	0.000587511	0.0022911	0.0631726	0.0597943	0.0314085	0.0203298	0.0123904	0.0133684	0.00424052	0.00011503	0.051012	0.00388689	0.0258056	0.0817261	0.0233551	0.0701097	0.0657418	0.0135899	0.0269858	0.125212	0.00718455	0.0602826	0.00416832	0.00365795	0.0149381	0.631803	0.368197	0.6318026	0.167116
8100	-49.70691	-94.06965	44.36275	0.00756327	0.0179934	0.0188061	0.00637402	0.0246482	0.00580177	0.0101812	0.012483	0.0405768	0.0342577	0.00379085	0.00445485	0.00058067	0.0226894	0.00681587	0.0034893	0.000591464	0.0371562	0.024102	0.000521648	0.0239025	0.00153856	0.0292833	0.00164457	0.020542	0.00796753	0.0114761	0.0181381	0.0107532	1.16471e-05	0.0064734	0.0183223	0.0369403	0.00832042	0.0281363	1.817429	0.1825714	0.409979	0.647355	0.873132	1.1453	1.54475	2.43915	0.6447246	0.1004559	0.0149375	0.035537	0.0371421	0.0125887	0.0486804	0.0114585	0.0201079	0.024654	0.0801395	0.0676591	0.00748694	0.00879834	0.00114683	0.0448117	0.0134614	0.00689139	0.00116814	0.0733836	0.0476016	0.00103026	0.0472075	0.00303866	0.0578347	0.00324803	0.0405706	0.0157359	0.0226653	0.0358228	0.0212376	2.30032e-05	0.012785	0.0361867	0.0729573	0.0164329	0.0555692	0.691212	0.308788	0.6912118	0.5063279
8136	-59.98768	-103.6074	43.61976	0.0279236	0.00483201	0.0131121	0.0391111	0.00510804	0.0218463	0.0236096	0.00440798	0.0453471	0.0111039	0.00408929	0.00528959	0.0145243	0.0161407	0.00563131	0.0071218	0.0385319	0.00211544	0.0141783	0.0180549	0.00800171	0.00340812	0.012409	0.022065	0.00129611	0.0095985	0.00877226	0.0109881	0.0878961	0.00134607	0.0639535	0.0101161	0.0643038	0.0038448	0.0407889	1.821236	0.1787643	0.154621	0.40235	0.752738	1.32848	2.4854	6.46744	1.349811	0.0981555	0.0416232	0.00720263	0.019545	0.0582993	0.00761408	0.0325642	0.0351926	0.00657057	0.0675948	0.0165516	0.00609553	0.0078847	0.02165	0.0240595	0.00839407	0.0106158	0.0574359	0.0031533	0.0211343	0.0269128	0.0119274	0.00508018	0.018497	0.0328903	0.00193199	0.0143076	0.013076	0.0163789	0.131019	0.00200646	0.0953296	0.0150792	0.0958518	0.00573109	0.0608002	0.770511	0.229489	0.770511	0.6708674
8172	-51.756	-94.11135	42.35535	0.0269135	0.0199495	0.0222358	0.0206324	0.0251057	0.00139584	0.0291322	0.00125706	0.0520565	0.0190681	0.00385892	0.00932248	0.00448853	0.0452115	0.0046994	0.0122074	0.00729558	0.0155658	0.00507188	0.00033308	0.00551408	0.0308109	0.00280985	0.00462787	0.0286208	0.0136392	0.0354488	0.0269854	0.00893577	0.0490984	0.0160501	0.0065423	0.0350177	0.0117179	0.0144592	0.8120346	1.187965	0.440778	0.670633	0.882809	1.13275	1.49113	2.26872	0.5923482	1.462949	0.0436851	0.0323813	0.0360925	0.0334899	0.0407508	0.00226568	0.0472864	0.00204041	0.0844963	0.0309507	0.00626367	0.0151319	0.00728564	0.0733859	0.00762791	0.0198146	0.0118419	0.025266	0.00823251	0.000540645	0.00895027	0.0500112	0.00456086	0.00751181	0.0464564	0.0221387	0.0575393	0.0438018	0.0145042	0.079695	0.026052	0.0106193	0.0568395	0.0190202	0.0234696	0.991878	0.00812174	0.9918783	0.6160795
8208	-60.73929	-104.9751	44.23583	0.00276779	0.0153388	0.00635197	0.0265009	0.0184374	0.0115623	0.0188514	0.00273324	0.0214662	0.0351948	0.00156778	0.0151416	0.012173	0.0652987	0.0113272	0.00479741	0.0152006	0.0263864	0.0522922	0.00107338	0.00371088	0.0331239	0.00905924	0.03482	0.00895462	0.0613513	0.00586008	0.0304762	0.0298863	0.0195362	0.00923744	0.0155346	0.0179248	0.0434806	0.000932938	1.70076	0.2992405	0.546434	0.744726	0.912148	1.09631	1.34278	1.83005	0.4369811	0.1759452	0.00402089	0.0222833	0.0092278	0.0384991	0.0267848	0.016797	0.0273862	0.0039707	0.0311849	0.0511291	0.00227758	0.0219969	0.0176843	0.0948623	0.0164555	0.00696942	0.0220826	0.0383327	0.0759673	0.00155935	0.00539096	0.0481206	0.0131608	0.0505846	0.0130088	0.0891278	0.0085132	0.0442741	0.0434172	0.0283811	0.0134196	0.0225678	0.0260401	0.0631663	0.00135532	0.608449	0.391551	0.6084486	0.6883519
8244	-58.02716	-101.4349	43.40776	0.000336969	0.0114404	0.00535532	0.00399378	0.000852412	0.00365278	0.00214324	0.0162574	0.00209823	0.0146764	2.9415e-05	0.00717647	0.0248149	0.0303943	0.00846476	0.0291703	0.00553566	0.00159981	0.00973514	0.022155	0.0108785	0.00620694	0.0109451	0.000171737	0.0150319	0.000697938	0.00418914	0.00603176	0.0151552	0.008593	0.00376378	0.00241399	0.0399552	0.0394028	0.00129281	1.14734	0.8526596	0.755522	0.872209	0.958241	1.04358	1.14651	1.32359	0.2027099	0.7431618	0.000924185	0.0313769	0.0146877	0.0109535	0.00233786	0.0100183	0.00587814	0.0445883	0.00575468	0.0402521	8.06746e-05	0.0196825	0.0680582	0.0833606	0.0232158	0.0800036	0.0151823	0.0043877	0.0267	0.0607631	0.0298357	0.0170234	0.0300184	0.000471013	0.041227	0.00191419	0.0114893	0.0165429	0.0415651	0.0235675	0.0103227	0.00662069	0.109583	0.108068	0.00354571	0.856687	0.143313	0.856687	0.3646123
8280	-48.81153	-92.03229	43.22076	0.0108343	0.0387014	0.0159001	0.0191913	0.0457251	0.0183811	0.0106624	0.0796333	0.00418177	0.0311094	0.00310671	0.00925207	0.012955	0.0597729	0.0264839	0.016357	0.0169766	0.0326632	0.0932624	0.0286477	0.00529175	0.000437902	0.018251	0.00223616	0.030365	0.0526257	0.02088	0.00137435	0.0566503	0.0138971	0.0378161	0.00511944	0.0315635	0.0415277	0.046581	1.050996	0.9490044	0.996673	0.998376	0.999493	1.00051	1.00163	1.00334	0.002409534	0.9029576	0.0115453	0.0412412	0.0169436	0.0204508	0.048726	0.0195873	0.0113621	0.0848594	0.00445621	0.0331511	0.0033106	0.00985926	0.0138052	0.0636956	0.028222	0.0174304	0.0180907	0.0348068	0.0993829	0.0305277	0.00563904	0.00046664	0.0194487	0.00238291	0.0323578	0.0560794	0.0222503	0.00146455	0.0603681	0.0148092	0.0402979	0.00545542	0.033635	0.0442531	0.0496379	0.914353	0.0856468	0.9143532	0.9384144
8316	-51.24487	-95.09693	43.85206	0.00374184	0.0394334	0.0210256	0.00442211	0.0017427	0.00435926	0.0751355	0.00418031	0.00124583	0.0325161	0.0297873	0.0441654	0.079446	0.0667484	0.0291389	0.00761631	0.0116216	0.00133929	0.00756137	0.0915954	0.00137234	0.00140762	0.0845931	0.0477341	0.00639076	0.0220409	0.00457775	0.0493058	0.0263048	0.00751312	0.0236337	0.00218052	0.0962429	0.0416074	0.0585627	1.460185	0.5398152	0.931514	0.965992	0.989264	1.01085	1.03521	1.07352	0.05129765	0.3696897	0.00363183	0.0382741	0.0204075	0.0042921	0.00169147	0.0042311	0.0729266	0.00405741	0.00120921	0.0315602	0.0289115	0.042867	0.0771103	0.064786	0.0282822	0.00739239	0.0112799	0.00129991	0.00733907	0.0889025	0.00133199	0.00136624	0.0821061	0.0463308	0.00620287	0.0213929	0.00444317	0.0478562	0.0255314	0.00729224	0.0229389	0.00211641	0.0934134	0.0403842	0.056841	0.50153	0.49847	0.50153	1.03029
8352	-60.2186	-103.4059	43.18731	0.0509663	0.0458202	0.00047358	0.0100642	0.0396538	0.000410862	0.0342019	0.00255941	0.00204514	0.0104464	0.00154379	0.0164465	0.010181	0.0465949	0.0287783	0.00679481	0.00452367	0.000883934	0.00576859	0.00900553	0.00239648	0.00275252	0.021841	0.0462352	0.0235156	0.0495042	0.0308328	0.00587916	0.00420462	0.0170825	0.0048101	0.0130514	0.0843107	0.025016	0.0181773	1.304085	0.6959147	0.374465	0.619372	0.861178	1.1612	1.61454	2.67047	0.7102387	0.533642	0.0753078	0.067704	0.000699763	0.0148709	0.0585926	0.000607091	0.0505367	0.00378179	0.0030219	0.0154357	0.00228111	0.0243013	0.0150435	0.0688487	0.0425228	0.01004	0.00668418	0.0013061	0.00852367	0.0133066	0.00354104	0.00406713	0.0322722	0.0683172	0.0347468	0.0731475	0.0455585	0.00868705	0.00621276	0.0252411	0.00710741	0.0192848	0.124578	0.0369637	0.0268588	0.699468	0.300532	0.6994676	0.6767723
8388	-42.59863	-86.29884	43.70021	0.00133444	0.0171922	0.00556911	0.0075088	0.000442402	0.000397298	0.00136623	0.00142477	0.00257845	0.00925512	0.00303712	0.00374544	0.052232	0.016949	0.00450608	0.000392494	0.002022	0.0105686	0.00118099	0.0034745	0.00498861	0.000131226	0.0189782	0.00932959	0.00831749	0.00797418	0.00995993	0.0325175	0.000150462	0.00151725	0.0275685	0.0115368	0.017048	0.017848	0.00752291	1.782848	0.2171524	0.208087	0.465057	0.787532	1.26979	2.15028	4.80569	1.135074	0.1218009	0.00416278	0.0536308	0.0173728	0.0234236	0.00138007	0.00123937	0.00426195	0.00444454	0.00804345	0.0288712	0.00947426	0.0116838	0.162937	0.0528722	0.0140567	0.00122438	0.0063076	0.0329685	0.00368409	0.0108387	0.0155619	0.000409359	0.0592021	0.0291035	0.0259463	0.0248753	0.0310699	0.101438	0.000469364	0.00473305	0.0859997	0.0359889	0.0531809	0.0556766	0.0234676	0.991335	0.00866494	0.9913351	0.3205657
8424	-57.91643	-101.6867	43.77022	0.012315	0.0483102	0.0053778	0.0146207	0.0577298	0.058916	0.058345	0.00531366	0.028572	0.0227582	0.0290269	0.0321448	0.0680269	0.0771946	0.00471985	0.016964	0.0103792	0.00826892	0.0437965	0.0199328	0.015141	0.00879079	0.0351427	0.004554	0.0278	0.0482781	0.00285142	0.103736	0.0202529	0.00799808	0.0299672	0.0040735	0.0796132	0.00498527	0.0370684	1.767181	0.2328193	0.353651	0.602336	0.853717	1.17135	1.6602	2.82765	0.7515909	0.1317462	0.0116956	0.0458801	0.00510729	0.0138852	0.0548259	0.0559524	0.0554101	0.00504638	0.0271347	0.0216134	0.0275668	0.0305279	0.0646051	0.0733116	0.00448243	0.0161106	0.00985707	0.00785298	0.0415935	0.0189302	0.0143794	0.0083486	0.033375	0.00432493	0.0264016	0.0458496	0.00270799	0.0985182	0.0192342	0.00759576	0.0284598	0.00386859	0.0756085	0.00473451	0.0352038	0.901327	0.0986734	0.9013266	1.052966
8460	-51.05454	-94.2311	43.17656	0.0267509	0.00310567	0.0208526	0.0124994	0.0043993	0.00451938	0.0112093	0.0173323	0.0130212	0.034092	0.00841575	0.00129231	0.0279048	0.0280285	0.00722992	0.00405405	0.016059	0.00781159	0.0155621	0.00017813	0.00720855	0.00736867	0.0136106	0.00710889	0.00879721	0.0129295	0.0102075	0.0221423	0.000793772	0.00297312	0.00987447	0.0280953	0.0128665	0.00866614	0.0123873	1.376732	0.6232679	0.289615	0.546423	0.828159	1.2075	1.83008	3.45286	0.8960283	0.4527155	0.0623059	0.00723345	0.0485679	0.0291126	0.0102465	0.0105261	0.0261078	0.0403688	0.0303277	0.0794042	0.0196012	0.00300994	0.0649934	0.0652816	0.0168393	0.00944234	0.0374033	0.0181941	0.0362458	0.000414886	0.0167895	0.0171624	0.0317007	0.0165574	0.0204897	0.0301144	0.0237745	0.051572	0.00184878	0.00692474	0.0229987	0.0654371	0.0299676	0.0201844	0.0288513	0.803407	0.196593	0.8034069	0.4293483
8496	-59.59935	-101.124	41.52467	0.0167763	0.0107845	0.00610798	0.0512692	0.0315091	0.0313417	0.00788943	0.00550305	0.0059928	0.0135613	0.033333	0.0186859	0.0422277	0.0786938	0.00137675	0.0414943	0.00297381	0.000326859	0.0031311	0.00786725	0.0382804	0.00844648	0.0107716	0.00206833	0.0184295	0.0393483	0.000850573	0.027849	0.0284243	0.00377418	0.0117074	0.00245879	0.0326758	0.014028	0.00332077	0.361982	1.638018	0.984525	0.992423	0.99763	1.00238	1.00764	1.01572	0.01127697	4.525137	0.0256802	0.0165082	0.00934973	0.0784798	0.0482322	0.0479759	0.0120767	0.00842374	0.00917341	0.0207588	0.0510241	0.0286032	0.0646396	0.12046	0.00210744	0.0635169	0.00455213	0.000500336	0.00479289	0.0120427	0.0585974	0.0129294	0.0164885	0.00316608	0.0282108	0.0602319	0.001302	0.0426296	0.0435101	0.00577728	0.017921	0.00376377	0.0500181	0.0214732	0.00508323	0.871026	0.128974	0.871026	0.6532792
8532	-54.81861	-97.61003	42.79142	0.0439538	0.103539	0.00215182	0.0404228	0.00341035	0.0370107	0.0389751	0.05628	0.00967258	0.0252191	0.00724512	0.014329	0.0246155	0.0734347	0.00422286	0.0109345	0.0160002	0.0375528	0.0193883	0.084474	0.0517732	0.0104078	0.0510197	0.0376024	0.0136248	0.0316475	0.048232	0.0171669	0.00445699	0.0542798	0.0617317	0.00739081	0.0191949	0.0220341	0.0500999	0.9968353	1.003165	0.843175	0.920174	0.974379	1.02629	1.08675	1.18599	0.1233416	1.006349	0.0387772	0.0913452	0.00189839	0.0356621	0.0030087	0.0326518	0.0343849	0.0496517	0.00853341	0.022249	0.00639184	0.0126414	0.0217164	0.0647861	0.00372552	0.0096467	0.0141158	0.0331301	0.0171049	0.0745252	0.0456757	0.00918202	0.045011	0.0331738	0.0120202	0.0279203	0.0425516	0.0151451	0.00393208	0.0478871	0.0544613	0.00652037	0.0169342	0.0194391	0.0441995	0.940955	0.0590445	0.9409555	1.133495
8568	-55.85056	-100.5262	44.6756	0.00416617	0.0133916	0.0220897	0.00486784	0.0192734	0.0208987	0.00908266	0.0590138	0.00375837	0.0239693	0.0208534	0.00805528	0.00150614	0.0734386	0.0133162	0.0108183	0.00755147	0.013987	0.0194788	0.00878903	0.0249135	0.0122697	0.0432814	0.0308886	0.00962276	0.0245396	0.000351248	0.0379589	0.0507064	0.00728147	0.00266322	0.00474134	0.0110146	0.0424795	4.32134e-06	1.729722	0.2702779	0.899333	0.94957	0.983986	1.01627	1.05311	1.11193	0.07671859	0.1562551	0.00630262	0.0202589	0.0334174	0.00736411	0.029157	0.0316157	0.0137403	0.0892765	0.00568569	0.0362609	0.0315472	0.0121861	0.00227851	0.111099	0.0201449	0.0163661	0.0114239	0.0211597	0.0294676	0.0132961	0.0376893	0.0185617	0.0654764	0.0467285	0.0145574	0.0371237	0.000531371	0.0574246	0.0767091	0.0110155	0.00402894	0.00717274	0.016663	0.0642633	6.53735e-06	0.686261	0.313739	0.6862607	0.6610221
