Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	root_freqs[1]	root_freqs[2]	rtfq1	tree_length
3132	-56.12344	-99.0354	42.91196	0.0186163	0.0218622	0.0332241	0.0248249	0.0605786	0.00795472	0.0103728	0.0073812	0.00284026	0.0121174	0.0138099	0.000897087	0.0343507	0.0658094	0.0595704	0.000835458	0.0402324	0.014756	0.00892122	0.0578015	0.203699	0.0397011	0.0150376	0.00477307	0.0120437	0.00837297	0.0491798	0.0103907	0.0301166	0.0301191	0.0109639	0.0337222	0.0154598	0.0225797	0.00376239	1.133964	0.866036	0.55593	0.75101	0.914542	1.09344	1.33154	1.79879	0.4245235	0.7637244	0.0188676	0.0221574	0.0336727	0.02516	0.0613965	0.00806212	0.0105129	0.00748087	0.00287861	0.012281	0.0139963	0.000909199	0.0348145	0.066698	0.0603748	0.000846738	0.0407756	0.0149552	0.00904168	0.0585819	0.206449	0.0402371	0.0152406	0.00483752	0.0122063	0.00848603	0.0498438	0.010531	0.0305233	0.0305258	0.0111119	0.0341775	0.0156686	0.0228846	0.00381319	0.659328	0.340672	0.6593277	0.9866778
3168	-47.44887	-90.57154	43.12266	0.00957964	0.0090235	0.0101522	0.00369201	0.0194369	0.0201173	0.0164023	0.0170462	0.0111014	0.0157308	0.00231334	0.012141	0.00532457	0.105393	0.0104025	0.00171524	0.0298237	0.0104621	0.038676	0.051507	0.0378643	0.0348874	0.0093229	0.00400608	0.0282116	0.00212009	0.0029624	0.00945231	0.0145206	0.0499911	0.0185981	0.0128487	0.0178516	0.00821306	0.0092315	1.088812	0.9111878	0.592322	0.774597	0.923408	1.08294	1.29099	1.68827	0.3786741	0.836864	0.0145119	0.0136694	0.0153793	0.00559293	0.0294444	0.0304751	0.0248474	0.0258229	0.0168171	0.0238302	0.00350441	0.0183921	0.00806605	0.159656	0.0157585	0.00259837	0.045179	0.0158488	0.0585891	0.0780264	0.0573595	0.0528499	0.014123	0.0060687	0.042737	0.00321167	0.00448766	0.014319	0.0219968	0.07573	0.0281738	0.0194641	0.0270429	0.0124417	0.0139845	0.997368	0.00263159	0.9973684	0.660122
3204	-52.30408	-94.68315	42.37907	0.00113176	0.0223239	0.0148052	0.00428005	0.0106193	0.00355538	0.00214365	0.000273799	0.00592129	0.0150989	0.00609804	0.0159693	0.00371384	0.0234307	0.0481567	0.0111654	0.0150569	0.000464252	0.00794271	0.0342019	0.0177167	0.0114532	0.0108895	0.000470906	0.00701694	0.00314888	0.00739203	0.0267876	0.0074948	0.00779136	0.00368871	0.00690089	0.00785638	0.00639962	0.00796442	0.7258385	1.274161	0.613388	0.787913	0.928331	1.0772	1.26918	1.63029	0.353405	1.755434	0.00298362	0.0588516	0.0390304	0.0112833	0.0279954	0.00937292	0.00565121	0.000721806	0.0156101	0.0398047	0.016076	0.0420993	0.00979066	0.0617695	0.126954	0.029435	0.0396938	0.00122389	0.0209391	0.0901653	0.0467059	0.0301935	0.0287075	0.00124143	0.0184985	0.00830128	0.0194873	0.0706191	0.0197582	0.0205401	0.00972442	0.0181926	0.0207115	0.0168711	0.0209963	0.831265	0.168735	0.8312647	0.379325
3240	-48.8333	-92.4501	43.61679	0.0402151	0.0247226	0.0197831	0.00692295	0.00944528	0.0025393	0.00153306	0.0170227	0.0177929	0.011347	0.00426358	0.0066727	0.00179107	0.0369036	0.00581429	0.00285385	0.00100463	0.0183738	0.00264592	0.0237631	0.0140681	0.0150499	0.00810579	0.0059405	0.00336413	0.0196664	0.00803196	0.0244641	0.000325082	0.0388941	0.00395097	0.00535888	0.0372066	0.00700236	0.0258942	1.341091	0.6589093	0.576044	0.764141	0.919501	1.08755	1.30866	1.73598	0.3988241	0.4913235	0.0850693	0.0522971	0.0418483	0.0146445	0.0199801	0.00537152	0.00324296	0.0360091	0.0376383	0.024003	0.00901899	0.0141151	0.00378875	0.0780643	0.0122993	0.0060369	0.00212514	0.0388672	0.00559706	0.0502675	0.0297589	0.031836	0.0171466	0.0125663	0.00711634	0.0416015	0.0169905	0.0517502	0.000687664	0.0822749	0.0083577	0.0113359	0.0787052	0.0148125	0.0547754	0.759528	0.240472	0.7595285	0.4727336
3276	-48.25398	-92.55329	44.29932	0.0106094	0.0128038	0.00673015	0.0634778	0.0251315	0.00789229	0.00386104	0.00948459	0.00539536	0.0168775	0.00121793	0.0292252	0.00386088	0.0423734	0.00215573	0.00470161	0.0104781	0.0163094	0.00402588	0.00646832	0.0447903	0.0400104	0.000293511	0.00650553	0.0622621	0.00760503	0.00388462	0.0183516	0.0015571	0.0373535	0.0292658	0.0176951	0.0643149	0.000869877	0.0328178	1.670137	0.3298632	0.637514	0.802877	0.933797	1.0709	1.24552	1.56859	0.3255107	0.1975067	0.0163056	0.0196782	0.0103436	0.0975596	0.0386248	0.0121297	0.00593407	0.014577	0.00829217	0.0259391	0.00187185	0.0449165	0.00593381	0.065124	0.00331315	0.00722595	0.0161038	0.025066	0.00618742	0.00994122	0.0688385	0.0614924	0.000451099	0.00999841	0.0956911	0.0116882	0.0059703	0.0282047	0.00239313	0.057409	0.0449788	0.0271957	0.0988461	0.00133692	0.050438	0.969571	0.0304289	0.9695711	0.6506569
3312	-52.07814	-93.60172	41.52358	0.00173628	0.000726597	0.00819199	0.00410224	0.0161644	0.00272077	0.000181381	0.00703682	0.000894787	0.00337889	0.00119095	0.00699534	0.00372112	0.0339452	0.00329845	0.00135838	0.00540896	0.00120782	0.000539002	0.00383487	0.00144936	0.00328319	1.52484e-05	0.00513213	0.0149119	0.00087228	0.00312135	0.00745203	0.000239917	0.00639866	0.0110502	0.00173409	0.00537454	0.00736905	0.00723177	0.9652741	1.034726	0.143791	0.38835	0.744467	1.34324	2.575	6.95454	1.402316	1.07195	0.00952589	0.00398638	0.0449443	0.0225064	0.0886839	0.0149272	0.000995125	0.0386066	0.00490913	0.0185379	0.00653399	0.038379	0.0204154	0.186236	0.0180965	0.00745258	0.0296756	0.00662653	0.00295716	0.0210395	0.00795172	0.0180128	8.36581e-05	0.0281567	0.081812	0.00478565	0.0171249	0.0408846	0.00131627	0.0351054	0.0606254	0.00951384	0.0294867	0.0404293	0.0396762	0.893783	0.106217	0.8937826	0.1822699
3348	-52.87854	-96.25034	43.3718	0.0014964	0.0102821	0.00403038	0.00547116	0.00600763	0.00281447	0.00466734	0.00184707	0.00416685	0.00296688	0.00689127	0.00418524	0.0114646	0.0220513	0.00576703	0.00964785	0.00720101	0.00653759	0.00475346	0.0025971	0.0072719	0.00534105	0.000710987	0.00178465	0.0402478	0.000532605	0.0014492	0.00324831	0.00383569	0.012884	0.00728479	0.00123712	0.0151878	0.0227594	0.00265018	1.96946	0.03054041	0.0825304	0.296231	0.684161	1.46164	3.37575	12.1167	1.803759	0.015507	0.0059553	0.0409203	0.0160399	0.0217738	0.0239088	0.0112009	0.0185748	0.00735086	0.016583	0.0118074	0.0274255	0.0166562	0.0456261	0.0877585	0.0229513	0.038396	0.0286582	0.026018	0.0189176	0.0103358	0.0289403	0.021256	0.00282955	0.00710246	0.160176	0.00211963	0.00576745	0.0129275	0.0152651	0.051275	0.0289916	0.00492343	0.0604438	0.0905767	0.010547	0.872787	0.127213	0.8727871	0.2512722
3384	-61.25016	-104.261	43.01087	0.0110561	0.0615635	0.0110131	0.0222231	0.0804726	0.00282624	0.00334038	0.023111	0.0153617	0.00602151	0.0187742	0.00973275	0.00964747	0.0395616	0.000997399	0.0149466	0.000877486	0.0226394	0.0182699	0.00187988	0.0138911	0.011073	0.0461048	0.00217917	0.0207084	0.0191354	0.00131192	0.0326905	0.0152116	0.0084353	0.00198003	0.0106696	0.0320846	0.0453707	0.00801164	1.33303	0.6669698	0.266287	0.524496	0.817645	1.22303	1.90659	3.75534	0.9567497	0.5003411	0.0171899	0.0957184	0.0171231	0.0345523	0.125118	0.0043942	0.00519359	0.0359327	0.0238843	0.00936219	0.0291899	0.0151324	0.0149998	0.06151	0.00155075	0.0232388	0.00136431	0.0351995	0.0284059	0.00292281	0.0215977	0.0172163	0.0716832	0.00338816	0.0321972	0.0297516	0.00203976	0.0508268	0.0236508	0.0131151	0.00307853	0.016589	0.0498848	0.070542	0.0124564	0.802807	0.197193	0.8028071	0.6431738
3420	-49.48452	-93.0764	43.59187	9.90225e-05	0.00252488	0.000426329	0.0080648	0.0114858	0.0120493	0.0056963	0.0250715	0.0155175	0.00421277	0.0150221	0.00265585	0.00117278	0.0127083	0.00228395	0.00484374	0.000174275	0.000442381	0.00300669	0.00524801	0.00961184	0.0290189	0.00349897	0.00294406	0.0326856	0.0261568	0.00194943	0.0143503	0.0153088	0.0446388	0.00463951	0.000624711	0.0100926	0.0308086	0.00791414	1.659068	0.3409323	0.249499	0.5081	0.809583	1.2352	1.96812	4.00803	1.003837	0.2054963	0.000269853	0.00688073	0.00116182	0.021978	0.0313009	0.0328364	0.0155234	0.0683241	0.0422878	0.0114805	0.0409378	0.00723766	0.00319602	0.0346322	0.00622415	0.0132	0.000474929	0.00120556	0.00819374	0.0143017	0.0261939	0.0790815	0.00953528	0.00802307	0.089074	0.0712818	0.00531254	0.0391071	0.0417192	0.121648	0.0126435	0.00170244	0.0275041	0.0839586	0.0215674	0.55025	0.44975	0.55025	0.3669494
3456	-54.95522	-96.33807	41.38285	0.00186339	0.0193895	0.00179542	0.0151756	0.0254549	0.00735245	0.00408242	0.00798753	0.0156473	0.0105381	0.00731433	0.00725103	0.0131821	0.0190893	0.00206731	0.00691268	0.00170062	0.00969058	0.0171604	0.0206207	0.0164882	0.00606019	0.0119207	0.00128497	0.0544043	0.0126159	0.00316551	0.0423482	0.0141856	0.043066	0.0193381	0.0067251	0.0179084	0.00320807	0.0216796	0.3652409	1.634759	0.750982	0.869649	0.957363	1.04454	1.14989	1.33159	0.2070678	4.475838	0.00381315	0.0396777	0.00367407	0.0310545	0.0520897	0.0150457	0.00835407	0.0163453	0.0320199	0.0215647	0.0149677	0.0148382	0.0269753	0.0390634	0.00423045	0.0141458	0.00348007	0.0198303	0.0351163	0.0421972	0.0337406	0.0124013	0.024394	0.0026295	0.11133	0.0258166	0.00647774	0.0866592	0.0290288	0.0881282	0.0395725	0.0137619	0.0366469	0.00656485	0.0443641	0.984162	0.0158384	0.9841616	0.4886747
3492	-49.20329	-93.1055	43.90221	0.00101465	0.0283912	0.00333082	0.00704489	0.0198926	0.00187285	0.00147249	0.00272815	0.000827504	0.0344661	0.0183144	0.0116412	0.0043431	0.0240796	9.96704e-05	0.00676752	0.00712982	0.00778202	0.00346404	0.037821	0.041982	0.005567	0.0246866	0.000842366	0.00144644	0.00435624	0.00362865	0.0029432	0.00807852	0.00652827	0.00816985	0.0196039	0.00542877	0.0208455	0.00718909	1.798813	0.2011871	0.24193	0.500523	0.805797	1.24101	1.99791	4.13343	1.026112	0.1118444	0.00264384	0.0739779	0.00867899	0.0183566	0.0518333	0.00488002	0.0038368	0.00710863	0.00215619	0.0898068	0.047721	0.030333	0.0113166	0.0627433	0.000259707	0.0176338	0.0185779	0.0202773	0.00902612	0.0985487	0.109391	0.0145057	0.064325	0.00219492	0.00376892	0.0113509	0.00945502	0.00766897	0.0210499	0.0170104	0.0212878	0.051081	0.0141455	0.0543164	0.0187323	0.911097	0.0889027	0.9110973	0.3837801
3528	-50.76666	-93.50768	42.74103	0.00477428	0.0167706	0.00305455	0.0152458	0.0230903	0.000891879	0.00115612	0.0275791	0.0284736	0.0053295	0.00416741	0.0129411	0.0551721	0.0415034	0.00153335	0.00325437	0.0121479	0.0177958	0.00127554	0.0430657	0.0511068	0.0198132	0.0336596	0.00451329	0.00630432	0.0275924	0.0295323	0.0045342	0.000409807	0.0502365	0.0162338	0.00165478	0.0231818	0.0102562	0.0199084	1.233503	0.7664969	0.233448	0.491886	0.801433	1.24776	2.03299	4.28361	1.051918	0.6213984	0.00772337	0.0271299	0.00494135	0.0246633	0.0373533	0.0014428	0.00187025	0.0446149	0.0460619	0.00862155	0.00674164	0.0209348	0.0892522	0.0671402	0.00248051	0.0052646	0.0196517	0.0287884	0.00206345	0.0696675	0.0826757	0.0320519	0.0544512	0.00730117	0.0101985	0.0446363	0.0477745	0.00733499	0.000662946	0.0812677	0.0262615	0.00267694	0.0375014	0.0165916	0.032206	0.675483	0.324517	0.6754826	0.61816
3564	-53.13671	-96.73458	43.59787	0.00951518	0.0300379	0.0231192	0.0128918	0.00844889	0.00485547	0.0168395	0.0115781	0.0023073	0.0127785	0.0144611	0.00170435	0.0164613	0.0555075	0.0292517	0.0052136	0.00658784	0.000743001	0.010456	0.0151629	0.0579274	0.00839611	0.044202	0.0526342	0.0612719	0.000681451	0.0427434	0.00974558	0.0108799	0.00776491	0.0235125	0.0160216	0.00083786	0.0292922	0.0810996	1.829335	0.1706649	0.153351	0.400735	0.751794	1.33015	2.49542	6.521	1.355774	0.09329342	0.012947	0.0408716	0.0314577	0.0175416	0.0114962	0.00660669	0.0229131	0.015754	0.00313948	0.0173873	0.0196768	0.00231906	0.0223984	0.0755274	0.0398019	0.00709399	0.00896388	0.00101098	0.0142272	0.0206316	0.07882	0.0114243	0.0601444	0.0716178	0.0833708	0.00092723	0.0581597	0.0132605	0.014804	0.0105655	0.0319928	0.0218002	0.00114005	0.0398571	0.11035	0.73768	0.26232	0.7376802	0.7349319
3600	-53.95864	-97.15712	43.19848	0.0204695	0.018488	0.0306473	0.00962139	0.0358002	0.0207873	0.00546447	0.00225796	0.0208843	0.0141447	0.0162184	0.0231196	0.0422879	0.021551	0.00925288	0.0169701	0.0951907	0.0110284	0.00435888	0.000763853	0.00926725	0.00880401	0.0218157	0.0155051	0.0923285	0.0887618	0.00930833	0.0756252	0.0072581	0.014335	0.0347469	0.0135365	0.00248635	0.0175903	0.0549582	1.054607	0.945393	0.895991	0.947847	0.983429	1.01685	1.05502	1.11608	0.07941089	0.896441	0.0231128	0.0208755	0.0346049	0.0108638	0.0404232	0.0234717	0.00617012	0.00254954	0.0235811	0.0159713	0.0183128	0.0261051	0.0477487	0.024334	0.0104477	0.0191615	0.107483	0.0124526	0.00492176	0.000862492	0.010464	0.00994091	0.0246329	0.0175074	0.104251	0.100224	0.0105104	0.085391	0.00819537	0.0161861	0.0392339	0.0152845	0.00280742	0.0198618	0.0620552	0.999256	0.000743741	0.9992563	0.8856342
3636	-51.92259	-96.34931	44.42671	0.0022064	0.000519761	0.00287299	0.00151237	0.00271603	0.0184714	0.00298267	0.00120006	0.00333731	0.0103769	0.000742113	0.00508191	0.00689329	0.0185236	0.00797416	0.0171948	0.00286712	0.00746063	0.00471238	0.0172988	0.0109568	0.00580027	0.00287197	0.00182081	0.00172364	0.000571043	0.0145392	0.00168075	0.0112127	0.00726578	0.0162581	0.0140881	0.00518325	0.0137055	0.0113336	1.802919	0.1970807	0.608962	0.785135	0.927309	1.07839	1.27367	1.64214	0.3586412	0.109312	0.00868812	0.00204666	0.0113129	0.00595524	0.0106949	0.0727347	0.0117448	0.00472548	0.0131413	0.0408608	0.00292221	0.020011	0.0271436	0.07294	0.0313997	0.0677078	0.0112898	0.0293776	0.0185559	0.0681171	0.0431446	0.0228397	0.0113089	0.00716978	0.00678717	0.00224859	0.0572508	0.00661826	0.0441521	0.0286104	0.0640195	0.0554744	0.02041	0.053968	0.0446281	0.307491	0.692509	0.3074905	0.2539562
3672	-55.36747	-97.77573	42.40826	0.00880575	0.0151318	0.00201089	0.000957005	0.0169195	0.00091145	0.00936505	0.000585884	0.0170429	0.00885492	0.000347542	0.0115574	0.00709803	0.0234755	0.00897612	0.000574453	0.00623466	0.001421	0.0028523	0.00688069	0.0139618	0.015921	0.00222783	3.0668e-05	0.00644102	0.0152973	0.0181455	0.0577933	0.0111118	0.0270574	0.00372289	0.00687175	0.000637354	0.0328586	0.00590183	0.9653276	1.034672	0.309136	0.564085	0.836419	1.19557	1.77278	3.23482	0.8488646	1.071836	0.0239298	0.0411209	0.00546464	0.00260068	0.045979	0.00247688	0.0254497	0.00159215	0.0463144	0.0240634	0.000944452	0.0314075	0.019289	0.0637951	0.0243928	0.00156109	0.0169428	0.00386161	0.00775117	0.0186984	0.0379414	0.0432655	0.00605418	8.33409e-05	0.0175036	0.0415706	0.0493108	0.157054	0.0301965	0.073529	0.010117	0.0186741	0.00173202	0.0892938	0.0160383	0.806682	0.193318	0.806682	0.3679829
3708	-50.84479	-94.37544	43.53065	0.0102818	0.00209358	0.00038049	0.000974936	0.00651237	0.00223235	0.00611697	0.0127199	0.0032517	0.0156757	0.0190736	0.00120847	0.00156908	0.0309578	0.00702583	0.000990311	0.0185145	0.00339068	0.00368576	0.00142637	0.028858	0.000284254	0.00700531	0.00126416	0.00150204	0.0140697	0.00980369	0.00933019	0.000667825	0.0164893	0.0009988	0.0143001	0.0038805	0.000438626	0.00141523	1.672114	0.3278858	0.265287	0.523534	0.817177	1.22373	1.91009	3.7695	0.9594703	0.1960906	0.039792	0.00810241	0.00147254	0.00377312	0.0252037	0.00863945	0.0236734	0.0492276	0.0125845	0.0606668	0.073817	0.00467692	0.00607253	0.11981	0.0271908	0.00383262	0.0716533	0.0131224	0.0142643	0.00552021	0.111684	0.0011001	0.0271114	0.00489245	0.00581307	0.0544514	0.0379415	0.036109	0.00258456	0.0638157	0.00386548	0.0553431	0.015018	0.00169754	0.00547712	0.859795	0.140205	0.8597952	0.2583899
3744	-50.63498	-94.49864	43.86366	0.00090877	0.0167814	0.00190658	0.0116453	0.00949744	0.0105464	0.0105237	0.00922282	0.0165768	0.0182192	0.00532132	0.019598	0.000826096	0.0176002	0.0262156	0.0152092	0.0352824	0.00831573	1.42757e-05	0.0206619	0.00107297	0.00806343	0.02083	0.000839699	0.00974275	0.00845703	0.00573107	0.0539562	0.00438841	0.0223863	0.0188344	0.00134867	0.00352211	0.0175269	0.00014657	1.792716	0.2072836	0.22727	0.485495	0.79817	1.25287	2.05976	4.40004	1.071309	0.1156254	0.002105	0.0388711	0.00441624	0.0269742	0.0219991	0.0244287	0.0243762	0.021363	0.0383972	0.0422015	0.0123259	0.0453951	0.0019135	0.0407677	0.0607237	0.0352294	0.0817254	0.0192619	3.30671e-05	0.0478596	0.00248534	0.0186775	0.0482488	0.00194501	0.0225673	0.0195892	0.013275	0.12498	0.010165	0.0518537	0.0436265	0.00312396	0.00815834	0.0405978	0.000339503	0.504067	0.495933	0.5040669	0.4317196
3780	-48.14211	-91.56992	43.42781	0.000147453	0.0314734	0.00183498	0.0197612	0.0346575	0.019401	0.011409	0.0370811	0.0205973	0.022451	0.0374446	0.0492648	0.0132391	0.152561	0.0249344	0.00137253	0.0319755	0.029215	0.00423111	0.000184976	0.0487901	0.0222865	0.0631088	0.00105958	0.0260805	0.0330698	0.0200293	0.0196085	0.00247429	0.0530061	0.0213485	0.0402344	0.00742602	0.0226072	0.0242256	1.33388	0.6661199	0.643169	0.806343	0.935052	1.06946	1.24017	1.5548	0.3191248	0.4993851	0.000155444	0.0331791	0.00193443	0.0208321	0.0365357	0.0204524	0.0120273	0.0390907	0.0217135	0.0236677	0.0394739	0.0519347	0.0139566	0.160829	0.0262857	0.00144691	0.0337083	0.0307982	0.00446041	0.000195001	0.0514342	0.0234943	0.0665289	0.001117	0.0274939	0.034862	0.0211148	0.0206712	0.00260839	0.0558787	0.0225054	0.0424149	0.00782846	0.0238324	0.0255385	0.844154	0.155846	0.844154	0.9485922
3816	-51.12501	-93.89019	42.76518	0.000413272	0.00750085	0.000729805	0.000572843	0.0080443	0.00266522	0.00251835	0.00257003	0.00326983	0.00887078	0.0050616	0.00507262	0.00747608	0.00695473	0.00368901	0.00235444	0.0045983	0.0158679	0.000895833	0.000111711	0.0120052	0.004344	0.0145748	0.0013234	0.00963241	0.00114959	0.00112621	0.00822117	0.00551611	0.00362808	0.0011709	0.00310972	0.00309681	0.00514029	0.0101498	1.767061	0.2329386	0.0937221	0.315184	0.697528	1.43364	3.17275	10.6698	1.711809	0.1318226	0.00238299	0.043251	0.00420816	0.0033031	0.0463846	0.0153681	0.0145212	0.0148192	0.0188543	0.0511502	0.029186	0.0292495	0.0431082	0.040102	0.0212714	0.0135761	0.0265145	0.0914965	0.00516551	0.00064414	0.0692238	0.0250482	0.0840403	0.00763094	0.055542	0.00662872	0.00649391	0.0474045	0.0318067	0.0209201	0.00675161	0.0179311	0.0178567	0.0296397	0.0585253	0.975635	0.0243654	0.9756346	0.1734259
3852	-52.10662	-96.172	44.06538	0.00880213	0.0158743	0.0185467	0.0199334	0.00480396	0.00633843	0.0021164	0.0379165	0.004456	0.00761687	0.0183947	0.030827	0.030784	0.0694008	0.00641889	0.013079	0.017535	0.00267594	0.00976172	0.0092076	0.0616175	0.025381	0.0583341	0.0026362	0.0533553	0.0120098	0.00256039	0.0924104	0.00580124	0.00958791	0.0577276	0.0278818	0.0126382	0.00202777	0.0116823	1.598713	0.4012871	0.625402	0.795402	0.931075	1.07403	1.25723	1.59897	0.3393799	0.2510064	0.0114292	0.0206122	0.0240823	0.0258828	0.00623777	0.00823022	0.00274807	0.0492332	0.00578596	0.00989024	0.0238849	0.0400277	0.0399719	0.0901144	0.00833469	0.0169826	0.0227686	0.00347461	0.0126752	0.0119557	0.0800082	0.0329563	0.0757447	0.00342301	0.0692799	0.0155943	0.00332457	0.119992	0.00753269	0.0124496	0.0749572	0.0362035	0.0164103	0.00263298	0.015169	0.622885	0.377115	0.6228848	0.7701408
3888	-54.05424	-96.77098	42.71674	0.0166757	0.0313021	0.0115588	0.0115778	0.0260977	0.0208348	0.00319418	0.0670731	0.0268736	0.0539937	0.0178601	0.0491268	0.038971	0.0458294	0.011624	0.0241303	0.0164103	0.0171872	0.0355895	0.00317342	0.177139	0.0634951	0.078736	0.0110748	0.0699938	0.0014717	0.00428305	0.00219619	0.00473084	0.0425265	0.0284839	0.0561497	0.0214305	0.00269129	0.013304	1.093387	0.9066126	0.561849	0.754899	0.916017	1.09168	1.32468	1.77984	0.4168649	0.8291779	0.0150667	0.0282819	0.0104435	0.0104607	0.0235796	0.0188245	0.00288598	0.0606015	0.0242806	0.0487841	0.0161369	0.0443867	0.0352109	0.0414075	0.0105024	0.0218021	0.0148269	0.0155289	0.0321556	0.00286723	0.160047	0.0573687	0.071139	0.0100062	0.0632403	0.0013297	0.00386979	0.00198429	0.00427438	0.0384232	0.0257356	0.0507321	0.0193628	0.00243162	0.0120203	0.832147	0.167853	0.8321472	1.10679
3924	-56.88481	-99.91188	43.02707	0.0116973	0.00770099	0.0184941	0.00214032	0.0107427	0.00936356	0.00904232	0.00127844	0.00430719	0.00377665	0.00199448	0.000623794	0.0514929	0.0325746	0.0184202	0.00274898	0.00978072	0.00358279	0.0155467	0.00614595	0.0118857	0.0330314	0.00479422	0.0133963	0.00533317	0.00620522	0.0145715	0.0301046	0.00833905	0.0103091	0.00190209	0.00725977	0.0287141	0.0133727	0.00433795	1.378354	0.6216458	0.236259	0.494766	0.802894	1.24549	2.02116	4.23264	1.043262	0.4510059	0.0281854	0.0185561	0.0445628	0.00515725	0.0258853	0.0225622	0.0217881	0.00308049	0.0103785	0.00910011	0.00480584	0.00150308	0.124076	0.0784909	0.0443848	0.00662385	0.0235673	0.00863298	0.0374609	0.0148091	0.0286395	0.0795916	0.011552	0.0322792	0.0128507	0.0149519	0.0351111	0.0725392	0.0200935	0.0248405	0.00458322	0.0174929	0.0691886	0.0322226	0.0104526	0.907015	0.0929855	0.9070145	0.4150116
3960	-45.88292	-88.4151	42.53218	0.00705496	0.0114516	0.00117047	0.0171872	0.00255917	0.0484672	0.019252	0.0186844	0.0299873	0.0156566	0.0012176	0.00262793	0.0711214	0.0681604	0.0221831	0.000564375	0.00981372	0.00401824	0.00445725	0.00777476	0.0415902	0.0398332	0.000856538	0.00582184	0.00640274	0.0252341	0.0110275	0.0104416	0.0191253	0.0169196	0.00166826	0.00203693	0.0378877	0.00447243	0.0075653	0.8746003	1.1254	0.45995	0.684704	0.888546	1.12543	1.46048	2.17415	0.5615622	1.286759	0.0118712	0.0192693	0.00196952	0.0289204	0.00430624	0.0815544	0.0323948	0.0314398	0.0504587	0.0263449	0.00204883	0.00442194	0.119674	0.114692	0.0373269	0.000949657	0.0165133	0.00676138	0.00750009	0.0130824	0.0699827	0.0670262	0.00144127	0.00979625	0.0107737	0.0424607	0.0185557	0.0175698	0.0321816	0.0284702	0.00280713	0.00342748	0.0637526	0.00752564	0.0127299	0.960735	0.0392648	0.9607352	0.5942928
3996	-57.81527	-101.5937	43.77838	0.00809871	0.0246257	0.000832957	0.0255585	0.0198076	0.0759396	0.0363908	0.0262625	0.01488	0.0251141	0.0557786	0.0358386	0.0032406	0.0952343	0.024148	0.000964976	0.027798	0.0418364	0.013368	0.00296706	0.12115	0.0544675	0.00396454	0.0281337	0.00952959	0.144567	0.0387337	0.0651727	0.0970074	0.0363327	0.0135543	0.0279905	0.0590989	0.0136548	0.00570054	1.744689	0.2553106	0.548561	0.746138	0.912687	1.09567	1.34023	1.82295	0.4341717	0.1463358	0.00633829	0.0192728	0.000651897	0.0200029	0.015502	0.0594326	0.0284805	0.0205538	0.0116455	0.019655	0.043654	0.0280484	0.00253619	0.0745332	0.018899	0.000755219	0.0217555	0.0327424	0.0104622	0.00232211	0.0948156	0.0426279	0.00310277	0.0220183	0.00745814	0.113143	0.0303141	0.0510061	0.0759209	0.0284351	0.010608	0.0219062	0.0462526	0.0106867	0.00446141	0.517309	0.482691	0.517309	1.277743
