Iteration	Posterior	Likelihood	Prior	rate_log_sd	rate_loss	root_freqs[1]	root_freqs[2]	tree_length
1380	-51.49172	-94.30639	42.81467	0.5970752	0.9399663	0.86484	0.13516	0.6048479
1386	-51.47766	-95.03126	43.55359	0.6458675	0.3738313	0.872679	0.127321	0.639924
1392	-49.90664	-93.63012	43.72348	0.4965016	0.3738313	0.864354	0.135646	0.5835893
1398	-51.98193	-95.81027	43.82834	0.2879169	0.3738313	0.949227	0.0507728	0.2959533
1404	-52.40334	-96.93049	44.52715	0.2785089	0.1432046	0.917722	0.0822778	0.6449061
1410	-50.47169	-94.56895	44.09726	0.1403634	0.28853	0.749172	0.250828	0.8649712
1416	-60.12018	-102.9297	42.80951	0.3457327	0.6374935	0.683176	0.316824	1.295755
1422	-56.73434	-99.02603	42.2917	0.4757249	0.6360242	0.998989	0.00101093	1.594388
1428	-53.32472	-95.41265	42.08793	0.1942704	1.180978	0.986664	0.0133355	1.512162
1434	-52.15711	-95.99874	43.84163	0.3582479	0.3338459	0.991421	0.0085786	0.7814941
1440	-54.52218	-97.90378	43.3816	0.5257785	0.3338459	0.78261	0.21739	1.097562
1446	-60.43001	-103.8418	43.41184	0.7945147	0.348678	0.592182	0.407818	0.3274933
1452	-48.53886	-93.1766	44.63774	0.06590752	0.1832089	0.606436	0.393564	0.5403093
1458	-49.48203	-91.822	42.33997	0.7518088	1.168561	0.915121	0.0848794	0.2939823
1464	-46.80953	-90.96021	44.15068	0.7041709	0.1385446	0.976225	0.0237748	0.4622669
1470	-47.95918	-92.11571	44.15653	0.8201997	0.0935831	0.976225	0.0237748	0.3457991
1476	-49.63944	-92.79173	43.15228	1.092751	0.362942	0.591356	0.408644	0.4334988
1482	-49.34772	-92.77464	43.42692	0.2666326	0.6609435	0.922091	0.0779086	0.7089703
1488	-51.66918	-94.56308	42.89391	0.2957076	0.6609435	0.938466	0.0615341	1.240784
1494	-57.24882	-100.8223	43.5735	0.05872066	0.6609435	0.674894	0.325106	0.8000925
1500	-52.28704	-96.29045	44.00341	0.01220757	0.4185996	0.870196	0.129804	0.8000925
1506	-48.0012	-90.15794	42.15674	0.3522199	1.691939	0.986461	0.013539	0.2054763
1512	-50.68042	-93.34883	42.66841	0.310212	1.311848	0.976426	0.0235738	0.7730482
1518	-49.38956	-91.00647	41.61691	0.6983876	2.556418	0.967489	0.0325108	0.4489088
1524	-43.82836	-88.07594	44.24758	0.1538292	0.2959404	0.975662	0.0243382	0.5161259
1530	-49.31757	-93.511	44.19343	0.4266703	0.2011971	0.992063	0.00793675	0.6364906
1536	-46.29447	-89.99278	43.69831	0.9529538	0.2011971	0.874884	0.125116	0.5151672
1542	-47.50089	-91.50289	44.002	0.7638816	0.1639071	0.78884	0.21116	0.5423367
1548	-52.38997	-96.38718	43.99722	0.7719865	0.1639071	0.484073	0.515927	0.4939201
1554	-49.31885	-93.31561	43.99675	1.18049	0.05653522	0.80734	0.19266	0.3813368
1560	-45.16261	-88.97215	43.80955	1.18049	0.08906855	0.965001	0.0349992	0.3386946
1566	-44.50508	-88.60218	44.09709	0.01816066	0.3021725	0.870794	0.129206	0.9646179
1572	-44.88585	-89.18867	44.30282	0.09767427	0.2543974	0.556612	0.443388	0.763622
1578	-47.53891	-91.04992	43.51101	0.8876096	0.2890795	0.638012	0.361988	0.4075571
1584	-44.67661	-88.1851	43.50849	1.21743	0.07424859	0.636197	0.363803	0.1752666
1590	-45.02005	-88.07862	43.05858	1.36799	0.09466652	0.710603	0.289397	0.1302237
1596	-45.83429	-90.37497	44.54067	0.2912915	0.1230099	0.273143	0.726857	0.7342806
1602	-48.41971	-92.50814	44.08843	1.025678	0.06158155	0.551222	0.448778	0.7140016
1608	-49.48606	-93.62465	44.13859	0.6085943	0.1628213	0.786738	0.213262	0.6221535
1614	-46.77988	-91.17341	44.39353	0.3498606	0.1599814	0.681222	0.318778	0.6531405
1620	-44.98662	-90.0941	45.10747	0.02082856	0.07169131	0.950024	0.0499759	0.4373919
1626	-51.21589	-94.57533	43.35944	0.02346085	0.9431937	0.832984	0.167016	0.3648928
1632	-46.56212	-90.41235	43.85023	0.003296915	0.4877764	0.913858	0.0861417	0.8502572
1638	-51.02032	-94.86809	43.84778	0.3228384	0.2446181	0.721046	0.278954	1.051135
1644	-51.66382	-96.0298	44.36598	0.2738171	0.2052023	0.655578	0.344422	0.494243
1650	-56.99176	-99.43545	42.44369	1.688184	0.1672704	0.756252	0.243748	0.1266928
1656	-58.2585	-99.66791	41.40941	1.706749	1.12468	0.756252	0.243748	0.2835916
1662	-49.32571	-91.03996	41.71424	2.031113	0.3660367	0.982342	0.0176577	0.1501987
1668	-52.06779	-91.72717	39.65938	2.505406	0.5309502	0.853253	0.146747	0.03286811
1674	-51.31452	-91.56567	40.25115	2.175474	0.7304824	0.991093	0.00890722	0.05969577
1680	-50.07765	-93.18212	43.10446	1.484902	0.01783246	0.700906	0.299094	0.1037424
1686	-53.28724	-96.26113	42.97389	1.559592	0.002972856	0.123317	0.876683	0.1689497
1692	-58.37012	-101.3921	43.02195	0.63081	0.713709	0.662168	0.337832	0.6549213
1698	-53.62158	-96.97789	43.35631	0.08429027	0.696795	0.984889	0.0151105	0.9665617
1704	-52.23367	-96.47008	44.23641	0.2781861	0.1794225	0.854621	0.145379	0.8908178
1710	-48.90348	-92.62877	43.72529	0.3218197	0.4429663	0.591566	0.408434	0.6826188
1716	-47.40872	-91.25061	43.84189	0.117073	0.430564	0.894925	0.105075	0.844142
1722	-52.90673	-96.24123	43.3345	0.03614127	0.962342	0.739873	0.260127	0.6490504
1728	-48.38308	-92.76344	44.38036	0.1065203	0.2468097	0.927556	0.0724436	0.6490504
1734	-48.74469	-93.76146	45.01678	0.05184467	0.08134568	0.703903	0.296097	0.3999937
1740	-51.53894	-95.87099	44.33206	0.908698	0.03620052	0.740465	0.259535	0.3346139
